v [cm$^{-1}$]    I(v) [$\AA^{4}$ amu$^{-1}$]    I_Norm(v) [AU]
   419.000000                       0.044947          0.000012
   419.100000                       0.044826          0.000012
   419.200000                       0.044706          0.000012
   419.300000                       0.044587          0.000012
   419.400000                       0.044468          0.000012
   419.500000                       0.044350          0.000012
   419.600000                       0.044232          0.000012
   419.700000                       0.044114          0.000012
   419.800000                       0.043997          0.000012
   419.900000                       0.043880          0.000011
   420.000000                       0.043764          0.000011
   420.100000                       0.043648          0.000011
   420.200000                       0.043533          0.000011
   420.300000                       0.043418          0.000011
   420.400000                       0.043304          0.000011
   420.500000                       0.043190          0.000011
   420.600000                       0.043077          0.000011
   420.700000                       0.042964          0.000011
   420.800000                       0.042851          0.000011
   420.900000                       0.042739          0.000011
   421.000000                       0.042628          0.000011
   421.100000                       0.042516          0.000011
   421.200000                       0.042406          0.000011
   421.300000                       0.042295          0.000011
   421.400000                       0.042185          0.000011
   421.500000                       0.042076          0.000011
   421.600000                       0.041967          0.000011
   421.700000                       0.041858          0.000011
   421.800000                       0.041750          0.000011
   421.900000                       0.041642          0.000011
   422.000000                       0.041535          0.000011
   422.100000                       0.041428          0.000011
   422.200000                       0.041321          0.000011
   422.300000                       0.041215          0.000011
   422.400000                       0.041110          0.000011
   422.500000                       0.041004          0.000011
   422.600000                       0.040899          0.000011
   422.700000                       0.040795          0.000011
   422.800000                       0.040691          0.000011
   422.900000                       0.040587          0.000011
   423.000000                       0.040484          0.000011
   423.100000                       0.040381          0.000011
   423.200000                       0.040279          0.000011
   423.300000                       0.040176          0.000011
   423.400000                       0.040075          0.000010
   423.500000                       0.039973          0.000010
   423.600000                       0.039872          0.000010
   423.700000                       0.039772          0.000010
   423.800000                       0.039672          0.000010
   423.900000                       0.039572          0.000010
   424.000000                       0.039472          0.000010
   424.100000                       0.039373          0.000010
   424.200000                       0.039275          0.000010
   424.300000                       0.039176          0.000010
   424.400000                       0.039078          0.000010
   424.500000                       0.038981          0.000010
   424.600000                       0.038884          0.000010
   424.700000                       0.038787          0.000010
   424.800000                       0.038690          0.000010
   424.900000                       0.038594          0.000010
   425.000000                       0.038499          0.000010
   425.100000                       0.038403          0.000010
   425.200000                       0.038308          0.000010
   425.300000                       0.038213          0.000010
   425.400000                       0.038119          0.000010
   425.500000                       0.038025          0.000010
   425.600000                       0.037931          0.000010
   425.700000                       0.037838          0.000010
   425.800000                       0.037745          0.000010
   425.900000                       0.037653          0.000010
   426.000000                       0.037560          0.000010
   426.100000                       0.037468          0.000010
   426.200000                       0.037377          0.000010
   426.300000                       0.037286          0.000010
   426.400000                       0.037195          0.000010
   426.500000                       0.037104          0.000010
   426.600000                       0.037014          0.000010
   426.700000                       0.036924          0.000010
   426.800000                       0.036834          0.000010
   426.900000                       0.036745          0.000010
   427.000000                       0.036656          0.000010
   427.100000                       0.036568          0.000010
   427.200000                       0.036479          0.000010
   427.300000                       0.036391          0.000010
   427.400000                       0.036304          0.000009
   427.500000                       0.036216          0.000009
   427.600000                       0.036129          0.000009
   427.700000                       0.036043          0.000009
   427.800000                       0.035956          0.000009
   427.900000                       0.035870          0.000009
   428.000000                       0.035784          0.000009
   428.100000                       0.035699          0.000009
   428.200000                       0.035614          0.000009
   428.300000                       0.035529          0.000009
   428.400000                       0.035444          0.000009
   428.500000                       0.035360          0.000009
   428.600000                       0.035276          0.000009
   428.700000                       0.035193          0.000009
   428.800000                       0.035109          0.000009
   428.900000                       0.035026          0.000009
   429.000000                       0.034944          0.000009
   429.100000                       0.034861          0.000009
   429.200000                       0.034779          0.000009
   429.300000                       0.034697          0.000009
   429.400000                       0.034615          0.000009
   429.500000                       0.034534          0.000009
   429.600000                       0.034453          0.000009
   429.700000                       0.034372          0.000009
   429.800000                       0.034292          0.000009
   429.900000                       0.034212          0.000009
   430.000000                       0.034132          0.000009
   430.100000                       0.034052          0.000009
   430.200000                       0.033973          0.000009
   430.300000                       0.033894          0.000009
   430.400000                       0.033815          0.000009
   430.500000                       0.033737          0.000009
   430.600000                       0.033659          0.000009
   430.700000                       0.033581          0.000009
   430.800000                       0.033503          0.000009
   430.900000                       0.033426          0.000009
   431.000000                       0.033349          0.000009
   431.100000                       0.033272          0.000009
   431.200000                       0.033195          0.000009
   431.300000                       0.033119          0.000009
   431.400000                       0.033043          0.000009
   431.500000                       0.032967          0.000009
   431.600000                       0.032891          0.000009
   431.700000                       0.032816          0.000009
   431.800000                       0.032741          0.000009
   431.900000                       0.032666          0.000009
   432.000000                       0.032592          0.000009
   432.100000                       0.032518          0.000009
   432.200000                       0.032444          0.000008
   432.300000                       0.032370          0.000008
   432.400000                       0.032296          0.000008
   432.500000                       0.032223          0.000008
   432.600000                       0.032150          0.000008
   432.700000                       0.032077          0.000008
   432.800000                       0.032005          0.000008
   432.900000                       0.031933          0.000008
   433.000000                       0.031861          0.000008
   433.100000                       0.031789          0.000008
   433.200000                       0.031717          0.000008
   433.300000                       0.031646          0.000008
   433.400000                       0.031575          0.000008
   433.500000                       0.031504          0.000008
   433.600000                       0.031434          0.000008
   433.700000                       0.031364          0.000008
   433.800000                       0.031293          0.000008
   433.900000                       0.031224          0.000008
   434.000000                       0.031154          0.000008
   434.100000                       0.031085          0.000008
   434.200000                       0.031016          0.000008
   434.300000                       0.030947          0.000008
   434.400000                       0.030878          0.000008
   434.500000                       0.030809          0.000008
   434.600000                       0.030741          0.000008
   434.700000                       0.030673          0.000008
   434.800000                       0.030606          0.000008
   434.900000                       0.030538          0.000008
   435.000000                       0.030471          0.000008
   435.100000                       0.030404          0.000008
   435.200000                       0.030337          0.000008
   435.300000                       0.030270          0.000008
   435.400000                       0.030204          0.000008
   435.500000                       0.030137          0.000008
   435.600000                       0.030071          0.000008
   435.700000                       0.030006          0.000008
   435.800000                       0.029940          0.000008
   435.900000                       0.029875          0.000008
   436.000000                       0.029810          0.000008
   436.100000                       0.029745          0.000008
   436.200000                       0.029680          0.000008
   436.300000                       0.029616          0.000008
   436.400000                       0.029551          0.000008
   436.500000                       0.029487          0.000008
   436.600000                       0.029423          0.000008
   436.700000                       0.029360          0.000008
   436.800000                       0.029296          0.000008
   436.900000                       0.029233          0.000008
   437.000000                       0.029170          0.000008
   437.100000                       0.029107          0.000008
   437.200000                       0.029045          0.000008
   437.300000                       0.028982          0.000008
   437.400000                       0.028920          0.000008
   437.500000                       0.028858          0.000008
   437.600000                       0.028796          0.000008
   437.700000                       0.028734          0.000008
   437.800000                       0.028673          0.000007
   437.900000                       0.028612          0.000007
   438.000000                       0.028551          0.000007
   438.100000                       0.028490          0.000007
   438.200000                       0.028429          0.000007
   438.300000                       0.028369          0.000007
   438.400000                       0.028309          0.000007
   438.500000                       0.028249          0.000007
   438.600000                       0.028189          0.000007
   438.700000                       0.028129          0.000007
   438.800000                       0.028070          0.000007
   438.900000                       0.028010          0.000007
   439.000000                       0.027951          0.000007
   439.100000                       0.027892          0.000007
   439.200000                       0.027834          0.000007
   439.300000                       0.027775          0.000007
   439.400000                       0.027717          0.000007
   439.500000                       0.027658          0.000007
   439.600000                       0.027600          0.000007
   439.700000                       0.027543          0.000007
   439.800000                       0.027485          0.000007
   439.900000                       0.027428          0.000007
   440.000000                       0.027370          0.000007
   440.100000                       0.027313          0.000007
   440.200000                       0.027256          0.000007
   440.300000                       0.027200          0.000007
   440.400000                       0.027143          0.000007
   440.500000                       0.027087          0.000007
   440.600000                       0.027031          0.000007
   440.700000                       0.026975          0.000007
   440.800000                       0.026919          0.000007
   440.900000                       0.026863          0.000007
   441.000000                       0.026808          0.000007
   441.100000                       0.026752          0.000007
   441.200000                       0.026697          0.000007
   441.300000                       0.026642          0.000007
   441.400000                       0.026587          0.000007
   441.500000                       0.026533          0.000007
   441.600000                       0.026478          0.000007
   441.700000                       0.026424          0.000007
   441.800000                       0.026370          0.000007
   441.900000                       0.026316          0.000007
   442.000000                       0.026262          0.000007
   442.100000                       0.026208          0.000007
   442.200000                       0.026155          0.000007
   442.300000                       0.026102          0.000007
   442.400000                       0.026048          0.000007
   442.500000                       0.025995          0.000007
   442.600000                       0.025943          0.000007
   442.700000                       0.025890          0.000007
   442.800000                       0.025837          0.000007
   442.900000                       0.025785          0.000007
   443.000000                       0.025733          0.000007
   443.100000                       0.025681          0.000007
   443.200000                       0.025629          0.000007
   443.300000                       0.025577          0.000007
   443.400000                       0.025526          0.000007
   443.500000                       0.025474          0.000007
   443.600000                       0.025423          0.000007
   443.700000                       0.025372          0.000007
   443.800000                       0.025321          0.000007
   443.900000                       0.025270          0.000007
   444.000000                       0.025220          0.000007
   444.100000                       0.025169          0.000007
   444.200000                       0.025119          0.000007
   444.300000                       0.025069          0.000007
   444.400000                       0.025019          0.000007
   444.500000                       0.024969          0.000007
   444.600000                       0.024919          0.000007
   444.700000                       0.024870          0.000007
   444.800000                       0.024820          0.000006
   444.900000                       0.024771          0.000006
   445.000000                       0.024722          0.000006
   445.100000                       0.024673          0.000006
   445.200000                       0.024624          0.000006
   445.300000                       0.024575          0.000006
   445.400000                       0.024527          0.000006
   445.500000                       0.024479          0.000006
   445.600000                       0.024430          0.000006
   445.700000                       0.024382          0.000006
   445.800000                       0.024334          0.000006
   445.900000                       0.024286          0.000006
   446.000000                       0.024239          0.000006
   446.100000                       0.024191          0.000006
   446.200000                       0.024144          0.000006
   446.300000                       0.024097          0.000006
   446.400000                       0.024049          0.000006
   446.500000                       0.024002          0.000006
   446.600000                       0.023956          0.000006
   446.700000                       0.023909          0.000006
   446.800000                       0.023862          0.000006
   446.900000                       0.023816          0.000006
   447.000000                       0.023770          0.000006
   447.100000                       0.023723          0.000006
   447.200000                       0.023677          0.000006
   447.300000                       0.023632          0.000006
   447.400000                       0.023586          0.000006
   447.500000                       0.023540          0.000006
   447.600000                       0.023495          0.000006
   447.700000                       0.023449          0.000006
   447.800000                       0.023404          0.000006
   447.900000                       0.023359          0.000006
   448.000000                       0.023314          0.000006
   448.100000                       0.023269          0.000006
   448.200000                       0.023225          0.000006
   448.300000                       0.023180          0.000006
   448.400000                       0.023136          0.000006
   448.500000                       0.023091          0.000006
   448.600000                       0.023047          0.000006
   448.700000                       0.023003          0.000006
   448.800000                       0.022959          0.000006
   448.900000                       0.022915          0.000006
   449.000000                       0.022872          0.000006
   449.100000                       0.022828          0.000006
   449.200000                       0.022785          0.000006
   449.300000                       0.022741          0.000006
   449.400000                       0.022698          0.000006
   449.500000                       0.022655          0.000006
   449.600000                       0.022612          0.000006
   449.700000                       0.022569          0.000006
   449.800000                       0.022527          0.000006
   449.900000                       0.022484          0.000006
   450.000000                       0.022442          0.000006
   450.100000                       0.022399          0.000006
   450.200000                       0.022357          0.000006
   450.300000                       0.022315          0.000006
   450.400000                       0.022273          0.000006
   450.500000                       0.022231          0.000006
   450.600000                       0.022189          0.000006
   450.700000                       0.022148          0.000006
   450.800000                       0.022106          0.000006
   450.900000                       0.022065          0.000006
   451.000000                       0.022024          0.000006
   451.100000                       0.021983          0.000006
   451.200000                       0.021941          0.000006
   451.300000                       0.021901          0.000006
   451.400000                       0.021860          0.000006
   451.500000                       0.021819          0.000006
   451.600000                       0.021779          0.000006
   451.700000                       0.021738          0.000006
   451.800000                       0.021698          0.000006
   451.900000                       0.021657          0.000006
   452.000000                       0.021617          0.000006
   452.100000                       0.021577          0.000006
   452.200000                       0.021537          0.000006
   452.300000                       0.021498          0.000006
   452.400000                       0.021458          0.000006
   452.500000                       0.021418          0.000006
   452.600000                       0.021379          0.000006
   452.700000                       0.021340          0.000006
   452.800000                       0.021300          0.000006
   452.900000                       0.021261          0.000006
   453.000000                       0.021222          0.000006
   453.100000                       0.021183          0.000006
   453.200000                       0.021145          0.000006
   453.300000                       0.021106          0.000006
   453.400000                       0.021067          0.000006
   453.500000                       0.021029          0.000005
   453.600000                       0.020990          0.000005
   453.700000                       0.020952          0.000005
   453.800000                       0.020914          0.000005
   453.900000                       0.020876          0.000005
   454.000000                       0.020838          0.000005
   454.100000                       0.020800          0.000005
   454.200000                       0.020762          0.000005
   454.300000                       0.020725          0.000005
   454.400000                       0.020687          0.000005
   454.500000                       0.020650          0.000005
   454.600000                       0.020612          0.000005
   454.700000                       0.020575          0.000005
   454.800000                       0.020538          0.000005
   454.900000                       0.020501          0.000005
   455.000000                       0.020464          0.000005
   455.100000                       0.020427          0.000005
   455.200000                       0.020390          0.000005
   455.300000                       0.020354          0.000005
   455.400000                       0.020317          0.000005
   455.500000                       0.020281          0.000005
   455.600000                       0.020244          0.000005
   455.700000                       0.020208          0.000005
   455.800000                       0.020172          0.000005
   455.900000                       0.020136          0.000005
   456.000000                       0.020100          0.000005
   456.100000                       0.020064          0.000005
   456.200000                       0.020028          0.000005
   456.300000                       0.019993          0.000005
   456.400000                       0.019957          0.000005
   456.500000                       0.019922          0.000005
   456.600000                       0.019886          0.000005
   456.700000                       0.019851          0.000005
   456.800000                       0.019816          0.000005
   456.900000                       0.019781          0.000005
   457.000000                       0.019746          0.000005
   457.100000                       0.019711          0.000005
   457.200000                       0.019676          0.000005
   457.300000                       0.019641          0.000005
   457.400000                       0.019607          0.000005
   457.500000                       0.019572          0.000005
   457.600000                       0.019538          0.000005
   457.700000                       0.019503          0.000005
   457.800000                       0.019469          0.000005
   457.900000                       0.019435          0.000005
   458.000000                       0.019401          0.000005
   458.100000                       0.019367          0.000005
   458.200000                       0.019333          0.000005
   458.300000                       0.019299          0.000005
   458.400000                       0.019266          0.000005
   458.500000                       0.019232          0.000005
   458.600000                       0.019198          0.000005
   458.700000                       0.019165          0.000005
   458.800000                       0.019132          0.000005
   458.900000                       0.019098          0.000005
   459.000000                       0.019065          0.000005
   459.100000                       0.019032          0.000005
   459.200000                       0.018999          0.000005
   459.300000                       0.018966          0.000005
   459.400000                       0.018933          0.000005
   459.500000                       0.018900          0.000005
   459.600000                       0.018868          0.000005
   459.700000                       0.018835          0.000005
   459.800000                       0.018803          0.000005
   459.900000                       0.018770          0.000005
   460.000000                       0.018738          0.000005
   460.100000                       0.018706          0.000005
   460.200000                       0.018673          0.000005
   460.300000                       0.018641          0.000005
   460.400000                       0.018609          0.000005
   460.500000                       0.018577          0.000005
   460.600000                       0.018546          0.000005
   460.700000                       0.018514          0.000005
   460.800000                       0.018482          0.000005
   460.900000                       0.018451          0.000005
   461.000000                       0.018419          0.000005
   461.100000                       0.018388          0.000005
   461.200000                       0.018356          0.000005
   461.300000                       0.018325          0.000005
   461.400000                       0.018294          0.000005
   461.500000                       0.018263          0.000005
   461.600000                       0.018232          0.000005
   461.700000                       0.018201          0.000005
   461.800000                       0.018170          0.000005
   461.900000                       0.018139          0.000005
   462.000000                       0.018108          0.000005
   462.100000                       0.018078          0.000005
   462.200000                       0.018047          0.000005
   462.300000                       0.018017          0.000005
   462.400000                       0.017986          0.000005
   462.500000                       0.017956          0.000005
   462.600000                       0.017926          0.000005
   462.700000                       0.017895          0.000005
   462.800000                       0.017865          0.000005
   462.900000                       0.017835          0.000005
   463.000000                       0.017805          0.000005
   463.100000                       0.017776          0.000005
   463.200000                       0.017746          0.000005
   463.300000                       0.017716          0.000005
   463.400000                       0.017686          0.000005
   463.500000                       0.017657          0.000005
   463.600000                       0.017627          0.000005
   463.700000                       0.017598          0.000005
   463.800000                       0.017569          0.000005
   463.900000                       0.017539          0.000005
   464.000000                       0.017510          0.000005
   464.100000                       0.017481          0.000005
   464.200000                       0.017452          0.000005
   464.300000                       0.017423          0.000005
   464.400000                       0.017394          0.000005
   464.500000                       0.017365          0.000005
   464.600000                       0.017336          0.000005
   464.700000                       0.017308          0.000005
   464.800000                       0.017279          0.000005
   464.900000                       0.017251          0.000005
   465.000000                       0.017222          0.000005
   465.100000                       0.017194          0.000004
   465.200000                       0.017165          0.000004
   465.300000                       0.017137          0.000004
   465.400000                       0.017109          0.000004
   465.500000                       0.017081          0.000004
   465.600000                       0.017053          0.000004
   465.700000                       0.017025          0.000004
   465.800000                       0.016997          0.000004
   465.900000                       0.016969          0.000004
   466.000000                       0.016941          0.000004
   466.100000                       0.016914          0.000004
   466.200000                       0.016886          0.000004
   466.300000                       0.016858          0.000004
   466.400000                       0.016831          0.000004
   466.500000                       0.016803          0.000004
   466.600000                       0.016776          0.000004
   466.700000                       0.016749          0.000004
   466.800000                       0.016721          0.000004
   466.900000                       0.016694          0.000004
   467.000000                       0.016667          0.000004
   467.100000                       0.016640          0.000004
   467.200000                       0.016613          0.000004
   467.300000                       0.016586          0.000004
   467.400000                       0.016559          0.000004
   467.500000                       0.016533          0.000004
   467.600000                       0.016506          0.000004
   467.700000                       0.016479          0.000004
   467.800000                       0.016453          0.000004
   467.900000                       0.016426          0.000004
   468.000000                       0.016400          0.000004
   468.100000                       0.016373          0.000004
   468.200000                       0.016347          0.000004
   468.300000                       0.016321          0.000004
   468.400000                       0.016295          0.000004
   468.500000                       0.016268          0.000004
   468.600000                       0.016242          0.000004
   468.700000                       0.016216          0.000004
   468.800000                       0.016190          0.000004
   468.900000                       0.016165          0.000004
   469.000000                       0.016139          0.000004
   469.100000                       0.016113          0.000004
   469.200000                       0.016087          0.000004
   469.300000                       0.016062          0.000004
   469.400000                       0.016036          0.000004
   469.500000                       0.016011          0.000004
   469.600000                       0.015985          0.000004
   469.700000                       0.015960          0.000004
   469.800000                       0.015934          0.000004
   469.900000                       0.015909          0.000004
   470.000000                       0.015884          0.000004
   470.100000                       0.015859          0.000004
   470.200000                       0.015834          0.000004
   470.300000                       0.015809          0.000004
   470.400000                       0.015784          0.000004
   470.500000                       0.015759          0.000004
   470.600000                       0.015734          0.000004
   470.700000                       0.015709          0.000004
   470.800000                       0.015684          0.000004
   470.900000                       0.015660          0.000004
   471.000000                       0.015635          0.000004
   471.100000                       0.015611          0.000004
   471.200000                       0.015586          0.000004
   471.300000                       0.015562          0.000004
   471.400000                       0.015537          0.000004
   471.500000                       0.015513          0.000004
   471.600000                       0.015489          0.000004
   471.700000                       0.015465          0.000004
   471.800000                       0.015440          0.000004
   471.900000                       0.015416          0.000004
   472.000000                       0.015392          0.000004
   472.100000                       0.015368          0.000004
   472.200000                       0.015344          0.000004
   472.300000                       0.015320          0.000004
   472.400000                       0.015297          0.000004
   472.500000                       0.015273          0.000004
   472.600000                       0.015249          0.000004
   472.700000                       0.015226          0.000004
   472.800000                       0.015202          0.000004
   472.900000                       0.015178          0.000004
   473.000000                       0.015155          0.000004
   473.100000                       0.015132          0.000004
   473.200000                       0.015108          0.000004
   473.300000                       0.015085          0.000004
   473.400000                       0.015062          0.000004
   473.500000                       0.015038          0.000004
   473.600000                       0.015015          0.000004
   473.700000                       0.014992          0.000004
   473.800000                       0.014969          0.000004
   473.900000                       0.014946          0.000004
   474.000000                       0.014923          0.000004
   474.100000                       0.014900          0.000004
   474.200000                       0.014877          0.000004
   474.300000                       0.014855          0.000004
   474.400000                       0.014832          0.000004
   474.500000                       0.014809          0.000004
   474.600000                       0.014787          0.000004
   474.700000                       0.014764          0.000004
   474.800000                       0.014742          0.000004
   474.900000                       0.014719          0.000004
   475.000000                       0.014697          0.000004
   475.100000                       0.014674          0.000004
   475.200000                       0.014652          0.000004
   475.300000                       0.014630          0.000004
   475.400000                       0.014607          0.000004
   475.500000                       0.014585          0.000004
   475.600000                       0.014563          0.000004
   475.700000                       0.014541          0.000004
   475.800000                       0.014519          0.000004
   475.900000                       0.014497          0.000004
   476.000000                       0.014475          0.000004
   476.100000                       0.014453          0.000004
   476.200000                       0.014432          0.000004
   476.300000                       0.014410          0.000004
   476.400000                       0.014388          0.000004
   476.500000                       0.014366          0.000004
   476.600000                       0.014345          0.000004
   476.700000                       0.014323          0.000004
   476.800000                       0.014302          0.000004
   476.900000                       0.014280          0.000004
   477.000000                       0.014259          0.000004
   477.100000                       0.014237          0.000004
   477.200000                       0.014216          0.000004
   477.300000                       0.014195          0.000004
   477.400000                       0.014174          0.000004
   477.500000                       0.014153          0.000004
   477.600000                       0.014131          0.000004
   477.700000                       0.014110          0.000004
   477.800000                       0.014089          0.000004
   477.900000                       0.014068          0.000004
   478.000000                       0.014047          0.000004
   478.100000                       0.014026          0.000004
   478.200000                       0.014006          0.000004
   478.300000                       0.013985          0.000004
   478.400000                       0.013964          0.000004
   478.500000                       0.013943          0.000004
   478.600000                       0.013923          0.000004
   478.700000                       0.013902          0.000004
   478.800000                       0.013881          0.000004
   478.900000                       0.013861          0.000004
   479.000000                       0.013840          0.000004
   479.100000                       0.013820          0.000004
   479.200000                       0.013800          0.000004
   479.300000                       0.013779          0.000004
   479.400000                       0.013759          0.000004
   479.500000                       0.013739          0.000004
   479.600000                       0.013719          0.000004
   479.700000                       0.013698          0.000004
   479.800000                       0.013678          0.000004
   479.900000                       0.013658          0.000004
   480.000000                       0.013638          0.000004
   480.100000                       0.013618          0.000004
   480.200000                       0.013598          0.000004
   480.300000                       0.013578          0.000004
   480.400000                       0.013559          0.000004
   480.500000                       0.013539          0.000004
   480.600000                       0.013519          0.000004
   480.700000                       0.013499          0.000004
   480.800000                       0.013480          0.000004
   480.900000                       0.013460          0.000004
   481.000000                       0.013440          0.000004
   481.100000                       0.013421          0.000004
   481.200000                       0.013401          0.000004
   481.300000                       0.013382          0.000003
   481.400000                       0.013362          0.000003
   481.500000                       0.013343          0.000003
   481.600000                       0.013324          0.000003
   481.700000                       0.013304          0.000003
   481.800000                       0.013285          0.000003
   481.900000                       0.013266          0.000003
   482.000000                       0.013247          0.000003
   482.100000                       0.013228          0.000003
   482.200000                       0.013209          0.000003
   482.300000                       0.013190          0.000003
   482.400000                       0.013171          0.000003
   482.500000                       0.013152          0.000003
   482.600000                       0.013133          0.000003
   482.700000                       0.013114          0.000003
   482.800000                       0.013095          0.000003
   482.900000                       0.013076          0.000003
   483.000000                       0.013057          0.000003
   483.100000                       0.013039          0.000003
   483.200000                       0.013020          0.000003
   483.300000                       0.013001          0.000003
   483.400000                       0.012983          0.000003
   483.500000                       0.012964          0.000003
   483.600000                       0.012946          0.000003
   483.700000                       0.012927          0.000003
   483.800000                       0.012909          0.000003
   483.900000                       0.012890          0.000003
   484.000000                       0.012872          0.000003
   484.100000                       0.012854          0.000003
   484.200000                       0.012835          0.000003
   484.300000                       0.012817          0.000003
   484.400000                       0.012799          0.000003
   484.500000                       0.012781          0.000003
   484.600000                       0.012763          0.000003
   484.700000                       0.012745          0.000003
   484.800000                       0.012727          0.000003
   484.900000                       0.012709          0.000003
   485.000000                       0.012691          0.000003
   485.100000                       0.012673          0.000003
   485.200000                       0.012655          0.000003
   485.300000                       0.012637          0.000003
   485.400000                       0.012619          0.000003
   485.500000                       0.012601          0.000003
   485.600000                       0.012584          0.000003
   485.700000                       0.012566          0.000003
   485.800000                       0.012548          0.000003
   485.900000                       0.012531          0.000003
   486.000000                       0.012513          0.000003
   486.100000                       0.012496          0.000003
   486.200000                       0.012478          0.000003
   486.300000                       0.012461          0.000003
   486.400000                       0.012443          0.000003
   486.500000                       0.012426          0.000003
   486.600000                       0.012408          0.000003
   486.700000                       0.012391          0.000003
   486.800000                       0.012374          0.000003
   486.900000                       0.012357          0.000003
   487.000000                       0.012339          0.000003
   487.100000                       0.012322          0.000003
   487.200000                       0.012305          0.000003
   487.300000                       0.012288          0.000003
   487.400000                       0.012271          0.000003
   487.500000                       0.012254          0.000003
   487.600000                       0.012237          0.000003
   487.700000                       0.012220          0.000003
   487.800000                       0.012203          0.000003
   487.900000                       0.012186          0.000003
   488.000000                       0.012169          0.000003
   488.100000                       0.012152          0.000003
   488.200000                       0.012135          0.000003
   488.300000                       0.012119          0.000003
   488.400000                       0.012102          0.000003
   488.500000                       0.012085          0.000003
   488.600000                       0.012069          0.000003
   488.700000                       0.012052          0.000003
   488.800000                       0.012035          0.000003
   488.900000                       0.012019          0.000003
   489.000000                       0.012002          0.000003
   489.100000                       0.011986          0.000003
   489.200000                       0.011969          0.000003
   489.300000                       0.011953          0.000003
   489.400000                       0.011937          0.000003
   489.500000                       0.011920          0.000003
   489.600000                       0.011904          0.000003
   489.700000                       0.011888          0.000003
   489.800000                       0.011871          0.000003
   489.900000                       0.011855          0.000003
   490.000000                       0.011839          0.000003
   490.100000                       0.011823          0.000003
   490.200000                       0.011807          0.000003
   490.300000                       0.011791          0.000003
   490.400000                       0.011775          0.000003
