,time,temp,z_Ba_layer0,z_S_layer0,z_diff_layer0,z_Ba_layer1,z_S_layer1,z_diff_layer1
171,171,859.4371859296482,1.194573979751904,0.9166750886500256,0.2778988911018784,5.654818179698096,5.931696371775001,-0.27687819207690456
172,172,864.4572864321608,1.1925442889038078,0.9153338952750232,0.27721039362878463,5.652672964501904,5.9294619525000005,-0.2767889879980965
173,173,869.4773869346733,1.194553793926904,0.918080308450023,0.276473485476881,5.656361740778807,5.9322420293,-0.2758802885211935
174,174,874.4974874371859,1.195115469651904,0.9198848144000229,0.27523065525188106,5.6559834859019045,5.931454687724999,-0.2754712018230947
175,175,879.5175879396984,1.1939286175250001,0.920385429650024,0.2735431878749761,5.656485643701904,5.929399445875,-0.2729138021730959
176,176,884.537688442211,1.1983077467807117,0.9230582949500239,0.27524945183068783,5.6577203195750005,5.93283227445,-0.2751119548749994
177,177,889.5577889447236,1.1977979840038078,0.9220844187500251,0.27571356525378266,5.657303621994289,5.930757884750001,-0.2734542627557124
178,178,894.5778894472361,1.198277675475,0.924296077625024,0.273981597849976,5.658759836471193,5.934441495675,-0.2756816592038076
179,179,899.5979899497487,1.2008354840250002,0.9257812815750232,0.275054202449977,5.660090466298097,5.93498705675,-0.2748965904519025
180,180,904.6180904522612,1.2026846189211924,0.9286731756750242,0.2740114432461682,5.6625907211,5.9368880525500005,-0.27429733145000057
181,181,909.6381909547738,1.2021269847980962,0.9300072813250242,0.272119703473072,5.660910475323096,5.9364163709,-0.2755058955769041
182,182,914.6582914572864,1.2023003164442885,0.9286982256250245,0.273602090819264,5.6586530510692885,5.9342716184,-0.2756185673307119
183,183,919.6783919597989,1.2012749649404808,0.9275518415000247,0.27372312344045613,5.656971286819289,5.933582230075001,-0.27661094325571245
184,184,924.6984924623115,1.1974876983885767,0.9257578147750242,0.27172988361355255,5.654801990746193,5.9319599998750006,-0.27715800912880795
185,185,929.7185929648241,1.1984369842404805,0.9234205576250254,0.2750164266154551,5.654434739746193,5.931545718775001,-0.27711097902880777
186,186,934.7386934673366,1.1974243811173846,0.9242865394000256,0.273137841717359,5.654476691344289,5.931402085725001,-0.2769253943807115
187,187,939.7587939698492,1.1930292282923847,0.9205657260250258,0.2724635022673588,5.652677073073096,5.92762407035,-0.2749469972769045
188,188,944.7788944723618,1.1921419187230962,0.9200472489000231,0.27209466982307307,5.65328854061929,5.9266603513,-0.27337181068071015
189,189,949.7989949748743,1.19109478245,0.9208069149250249,0.27028786752497513,5.652925824648097,5.9262078791,-0.27328205445190257
190,190,954.8190954773869,1.187788290225,0.9177674101750245,0.2700208800499756,5.650995221948096,5.924065621775001,-0.2730703998269046
191,191,959.8391959798994,1.1860051473250002,0.9167339033750238,0.26927124394997637,5.649706009446192,5.9219497888,-0.2722437793538077
192,192,964.859296482412,1.1824612950000002,0.9124026422750245,0.27005865272497565,5.647319244546193,5.919354199850001,-0.27203495530380817
193,193,969.8793969849246,1.1814183560442886,0.911261020900024,0.27015733514426454,5.647072273344288,5.917937668975001,-0.27086539563071277
194,194,974.8994974874371,1.183728739175,0.9126006108500241,0.2711281283249759,5.649724865896193,5.917433494375,-0.2677086284788075
195,195,979.9195979899497,1.1896949353980963,0.9180015500750243,0.2716933853230721,5.656198935844288,5.922956068575001,-0.2667571327307128
196,196,984.9396984924622,1.1935359815038078,0.9238061460000231,0.2697298355037847,5.663022462263577,5.9295791517000005,-0.2665566894364231
197,197,989.9597989949748,1.1898208342057117,0.9239011368500243,0.26591969735568743,5.662725986638577,5.928990172975001,-0.2662641863364241
198,198,994.9798994974874,1.1896001157519038,0.922121294325025,0.26747882142687884,5.661345378067384,5.928391824550001,-0.2670464464826168
199,199,1000.0,1.18898438125,0.923743901625024,0.2652404796249761,5.661116659598097,5.928467179725001,-0.26735052012690375
