v [cm$^{-1}$]    I(v) [$\AA^{4}$ amu$^{-1}$]    I_Norm(v) [AU]
   321.000000                       0.405813          0.000078
   321.100000                       0.408568          0.000079
   321.200000                       0.411353          0.000079
   321.300000                       0.414166          0.000080
   321.400000                       0.417009          0.000080
   321.500000                       0.419881          0.000081
   321.600000                       0.422783          0.000082
   321.700000                       0.425717          0.000082
   321.800000                       0.428681          0.000083
   321.900000                       0.431677          0.000083
   322.000000                       0.434704          0.000084
   322.100000                       0.437764          0.000084
   322.200000                       0.440857          0.000085
   322.300000                       0.443983          0.000086
   322.400000                       0.447143          0.000086
   322.500000                       0.450338          0.000087
   322.600000                       0.453567          0.000088
   322.700000                       0.456831          0.000088
   322.800000                       0.460131          0.000089
   322.900000                       0.463468          0.000089
   323.000000                       0.466841          0.000090
   323.100000                       0.470252          0.000091
   323.200000                       0.473701          0.000091
   323.300000                       0.477189          0.000092
   323.400000                       0.480716          0.000093
   323.500000                       0.484282          0.000093
   323.600000                       0.487889          0.000094
   323.700000                       0.491536          0.000095
   323.800000                       0.495226          0.000096
   323.900000                       0.498957          0.000096
   324.000000                       0.502731          0.000097
   324.100000                       0.506549          0.000098
   324.200000                       0.510411          0.000099
   324.300000                       0.514318          0.000099
   324.400000                       0.518271          0.000100
   324.500000                       0.522269          0.000101
   324.600000                       0.526315          0.000102
   324.700000                       0.530409          0.000102
   324.800000                       0.534551          0.000103
   324.900000                       0.538742          0.000104
   325.000000                       0.542984          0.000105
   325.100000                       0.547276          0.000106
   325.200000                       0.551620          0.000106
   325.300000                       0.556017          0.000107
   325.400000                       0.560466          0.000108
   325.500000                       0.564971          0.000109
   325.600000                       0.569530          0.000110
   325.700000                       0.574145          0.000111
   325.800000                       0.578818          0.000112
   325.900000                       0.583548          0.000113
   326.000000                       0.588337          0.000114
   326.100000                       0.593186          0.000114
   326.200000                       0.598096          0.000115
   326.300000                       0.603068          0.000116
   326.400000                       0.608102          0.000117
   326.500000                       0.613201          0.000118
   326.600000                       0.618365          0.000119
   326.700000                       0.623595          0.000120
   326.800000                       0.628892          0.000121
   326.900000                       0.634258          0.000122
   327.000000                       0.639694          0.000123
   327.100000                       0.645201          0.000125
   327.200000                       0.650779          0.000126
   327.300000                       0.656431          0.000127
   327.400000                       0.662158          0.000128
   327.500000                       0.667961          0.000129
   327.600000                       0.673842          0.000130
   327.700000                       0.679801          0.000131
   327.800000                       0.685840          0.000132
   327.900000                       0.691961          0.000134
   328.000000                       0.698166          0.000135
   328.100000                       0.704455          0.000136
   328.200000                       0.710830          0.000137
   328.300000                       0.717293          0.000138
   328.400000                       0.723845          0.000140
   328.500000                       0.730488          0.000141
   328.600000                       0.737225          0.000142
   328.700000                       0.744056          0.000144
   328.800000                       0.750983          0.000145
   328.900000                       0.758008          0.000146
   329.000000                       0.765133          0.000148
   329.100000                       0.772360          0.000149
   329.200000                       0.779691          0.000150
   329.300000                       0.787128          0.000152
   329.400000                       0.794673          0.000153
   329.500000                       0.802328          0.000155
   329.600000                       0.810095          0.000156
   329.700000                       0.817976          0.000158
   329.800000                       0.825975          0.000159
   329.900000                       0.834092          0.000161
   330.000000                       0.842330          0.000163
   330.100000                       0.850692          0.000164
   330.200000                       0.859181          0.000166
   330.300000                       0.867798          0.000167
   330.400000                       0.876547          0.000169
   330.500000                       0.885430          0.000171
   330.600000                       0.894450          0.000173
   330.700000                       0.903609          0.000174
   330.800000                       0.912911          0.000176
   330.900000                       0.922359          0.000178
   331.000000                       0.931956          0.000180
   331.100000                       0.941704          0.000182
   331.200000                       0.951608          0.000184
   331.300000                       0.961670          0.000186
   331.400000                       0.971894          0.000188
   331.500000                       0.982283          0.000190
   331.600000                       0.992840          0.000192
   331.700000                       1.003571          0.000194
   331.800000                       1.014478          0.000196
   331.900000                       1.025565          0.000198
   332.000000                       1.036836          0.000200
   332.100000                       1.048295          0.000202
   332.200000                       1.059948          0.000205
   332.300000                       1.071797          0.000207
   332.400000                       1.083847          0.000209
   332.500000                       1.096103          0.000212
   332.600000                       1.108570          0.000214
   332.700000                       1.121253          0.000216
   332.800000                       1.134156          0.000219
   332.900000                       1.147285          0.000221
   333.000000                       1.160645          0.000224
   333.100000                       1.174242          0.000227
   333.200000                       1.188080          0.000229
   333.300000                       1.202167          0.000232
   333.400000                       1.216507          0.000235
   333.500000                       1.231108          0.000238
   333.600000                       1.245975          0.000240
   333.700000                       1.261114          0.000243
   333.800000                       1.276533          0.000246
   333.900000                       1.292239          0.000249
   334.000000                       1.308239          0.000252
   334.100000                       1.324539          0.000256
   334.200000                       1.341149          0.000259
   334.300000                       1.358074          0.000262
   334.400000                       1.375325          0.000265
   334.500000                       1.392908          0.000269
   334.600000                       1.410833          0.000272
   334.700000                       1.429109          0.000276
   334.800000                       1.447745          0.000279
   334.900000                       1.466749          0.000283
   335.000000                       1.486133          0.000287
   335.100000                       1.505906          0.000291
   335.200000                       1.526079          0.000295
   335.300000                       1.546663          0.000298
   335.400000                       1.567668          0.000303
   335.500000                       1.589107          0.000307
   335.600000                       1.610992          0.000311
   335.700000                       1.633335          0.000315
   335.800000                       1.656148          0.000320
   335.900000                       1.679446          0.000324
   336.000000                       1.703241          0.000329
   336.100000                       1.727549          0.000333
   336.200000                       1.752384          0.000338
   336.300000                       1.777762          0.000343
   336.400000                       1.803698          0.000348
   336.500000                       1.830209          0.000353
   336.600000                       1.857313          0.000358
   336.700000                       1.885026          0.000364
   336.800000                       1.913367          0.000369
   336.900000                       1.942356          0.000375
   337.000000                       1.972013          0.000381
   337.100000                       2.002357          0.000386
   337.200000                       2.033411          0.000392
   337.300000                       2.065197          0.000399
   337.400000                       2.097738          0.000405
   337.500000                       2.131058          0.000411
   337.600000                       2.165182          0.000418
   337.700000                       2.200137          0.000425
   337.800000                       2.235949          0.000432
   337.900000                       2.272647          0.000439
   338.000000                       2.310260          0.000446
   338.100000                       2.348819          0.000453
   338.200000                       2.388357          0.000461
   338.300000                       2.428906          0.000469
   338.400000                       2.470501          0.000477
   338.500000                       2.513179          0.000485
   338.600000                       2.556977          0.000493
   338.700000                       2.601935          0.000502
   338.800000                       2.648095          0.000511
   338.900000                       2.695499          0.000520
   339.000000                       2.744193          0.000530
   339.100000                       2.794225          0.000539
   339.200000                       2.845642          0.000549
   339.300000                       2.898499          0.000559
   339.400000                       2.952847          0.000570
   339.500000                       3.008745          0.000581
   339.600000                       3.066251          0.000592
   339.700000                       3.125428          0.000603
   339.800000                       3.186342          0.000615
   339.900000                       3.249060          0.000627
   340.000000                       3.313656          0.000639
   340.100000                       3.380205          0.000652
   340.200000                       3.448785          0.000666
   340.300000                       3.519482          0.000679
   340.400000                       3.592382          0.000693
   340.500000                       3.667579          0.000708
   340.600000                       3.745170          0.000723
   340.700000                       3.825258          0.000738
   340.800000                       3.907950          0.000754
   340.900000                       3.993362          0.000771
   341.000000                       4.081614          0.000788
   341.100000                       4.172833          0.000805
   341.200000                       4.267153          0.000823
   341.300000                       4.364718          0.000842
   341.400000                       4.465676          0.000862
   341.500000                       4.570189          0.000882
   341.600000                       4.678424          0.000903
   341.700000                       4.790561          0.000925
   341.800000                       4.906789          0.000947
   341.900000                       5.027310          0.000970
   342.000000                       5.152337          0.000994
   342.100000                       5.282099          0.001019
   342.200000                       5.416837          0.001045
   342.300000                       5.556810          0.001072
   342.400000                       5.702291          0.001100
   342.500000                       5.853575          0.001130
   342.600000                       6.010972          0.001160
   342.700000                       6.174818          0.001192
   342.800000                       6.345470          0.001225
   342.900000                       6.523309          0.001259
   343.000000                       6.708745          0.001295
   343.100000                       6.902216          0.001332
   343.200000                       7.104195          0.001371
   343.300000                       7.315186          0.001412
   343.400000                       7.535734          0.001454
   343.500000                       7.766425          0.001499
   343.600000                       8.007891          0.001545
   343.700000                       8.260812          0.001594
   343.800000                       8.525925          0.001645
   343.900000                       8.804026          0.001699
   344.000000                       9.095976          0.001755
   344.100000                       9.402712          0.001815
   344.200000                       9.725247          0.001877
   344.300000                      10.064686          0.001942
   344.400000                      10.422229          0.002011
   344.500000                      10.799187          0.002084
   344.600000                      11.196991          0.002161
   344.700000                      11.617206          0.002242
   344.800000                      12.061547          0.002328
   344.900000                      12.531894          0.002418
   345.000000                      13.030316          0.002515
   345.100000                      13.559092          0.002617
   345.200000                      14.120735          0.002725
   345.300000                      14.718024          0.002840
   345.400000                      15.354039          0.002963
   345.500000                      16.032197          0.003094
   345.600000                      16.756304          0.003234
   345.700000                      17.530600          0.003383
   345.800000                      18.359830          0.003543
   345.900000                      19.249308          0.003715
   346.000000                      20.205009          0.003899
   346.100000                      21.233667          0.004098
   346.200000                      22.342888          0.004312
   346.300000                      23.541301          0.004543
   346.400000                      24.838714          0.004793
   346.500000                      26.246323          0.005065
   346.600000                      27.776948          0.005361
   346.700000                      29.445326          0.005682
   346.800000                      31.268464          0.006034
   346.900000                      33.266071          0.006420
   347.000000                      35.461090          0.006843
   347.100000                      37.880351          0.007310
   347.200000                      40.555393          0.007827
   347.300000                      43.523482          0.008399
   347.400000                      46.828908          0.009037
   347.500000                      50.524624          0.009750
   347.600000                      54.674360          0.010551
   347.700000                      59.355350          0.011455
   347.800000                      64.661905          0.012479
   347.900000                      70.710128          0.013646
   348.000000                      77.644217          0.014984
   348.100000                      85.644982          0.016528
   348.200000                      94.941517          0.018322
   348.300000                     105.827419          0.020423
   348.400000                     118.683683          0.022904
   348.500000                     134.011560          0.025862
   348.600000                     152.480618          0.029426
   348.700000                     175.000460          0.033772
   348.800000                     202.830196          0.039143
   348.900000                     237.749661          0.045882
   349.000000                     282.334562          0.054486
   349.100000                     340.411773          0.065694
   349.200000                     417.836851          0.080636
   349.300000                     523.865701          0.101098
   349.400000                     673.649768          0.130004
   349.500000                     892.871273          0.172310
   349.600000                    1226.256677          0.236648
   349.700000                    1751.364072          0.337986
   349.800000                    2587.507992          0.499348
   349.900000                    3817.308742          0.736680
   350.000000                    5064.122236          0.977296
   350.100000                    5181.769776          1.000000
   350.200000                    4023.969611          0.776563
   350.300000                    2747.032945          0.530134
   350.400000                    1853.597381          0.357715
   350.500000                    1290.676531          0.249080
   350.600000                     934.861211          0.180413
   350.700000                     702.381119          0.135548
   350.800000                     544.517937          0.105083
   350.900000                     433.369087          0.083633
   351.000000                     352.745984          0.068074
   351.100000                     292.908082          0.056527
   351.200000                     247.793120          0.047820
   351.300000                     213.541562          0.041210
   351.400000                     187.225662          0.036132
   351.500000                     165.318127          0.031904
   351.600000                     144.933371          0.027970
   351.700000                     126.713510          0.024454
   351.800000                     111.573554          0.021532
   351.900000                      99.163822          0.019137
   352.000000                      88.862509          0.017149
   352.100000                      80.177282          0.015473
   352.200000                      72.757911          0.014041
   352.300000                      66.352774          0.012805
   352.400000                      60.775436          0.011729
   352.500000                      55.883655          0.010785
   352.600000                      51.566305          0.009951
   352.700000                      47.734933          0.009212
   352.800000                      44.318077          0.008553
   352.900000                      41.257298          0.007962
   353.000000                      38.504318          0.007431
   353.100000                      36.018905          0.006951
   353.200000                      33.767276          0.006517
   353.300000                      31.720870          0.006122
   353.400000                      29.855393          0.005762
   353.500000                      28.150067          0.005433
   353.600000                      26.587028          0.005131
   353.700000                      25.150846          0.004854
   353.800000                      23.828135          0.004598
   353.900000                      22.607236          0.004363
   354.000000                      21.477951          0.004145
   354.100000                      20.431331          0.003943
   354.200000                      19.459497          0.003755
   354.300000                      18.555486          0.003581
   354.400000                      17.713129          0.003418
   354.500000                      16.926943          0.003267
   354.600000                      16.192043          0.003125
   354.700000                      15.504063          0.002992
   354.800000                      14.859092          0.002868
   354.900000                      14.253619          0.002751
   355.000000                      13.684484          0.002641
   355.100000                      13.148837          0.002538
   355.200000                      12.644101          0.002440
   355.300000                      12.167945          0.002348
   355.400000                      11.718251          0.002261
   355.500000                      11.293094          0.002179
   355.600000                      10.890723          0.002102
   355.700000                      10.509539          0.002028
   355.800000                      10.148079          0.001958
   355.900000                       9.805008          0.001892
   356.000000                       9.479100          0.001829
   356.100000                       9.169228          0.001770
   356.200000                       8.874359          0.001713
   356.300000                       8.593540          0.001658
   356.400000                       8.325894          0.001607
   356.500000                       8.070608          0.001558
   356.600000                       7.826935          0.001510
   356.700000                       7.594182          0.001466
   356.800000                       7.371705          0.001423
   356.900000                       7.158909          0.001382
   357.000000                       6.955241          0.001342
   357.100000                       6.760187          0.001305
   357.200000                       6.573269          0.001269
   357.300000                       6.394039          0.001234
   357.400000                       6.222084          0.001201
   357.500000                       6.057015          0.001169
   357.600000                       5.898469          0.001138
   357.700000                       5.746108          0.001109
   357.800000                       5.599614          0.001081
   357.900000                       5.458691          0.001053
   358.000000                       5.323060          0.001027
   358.100000                       5.192459          0.001002
   358.200000                       5.066644          0.000978
   358.300000                       4.945384          0.000954
   358.400000                       4.828461          0.000932
   358.500000                       4.715672          0.000910
   358.600000                       4.606824          0.000889
   358.700000                       4.501737          0.000869
   358.800000                       4.400238          0.000849
   358.900000                       4.302168          0.000830
   359.000000                       4.207374          0.000812
   359.100000                       4.115711          0.000794
   359.200000                       4.027044          0.000777
   359.300000                       3.941244          0.000761
   359.400000                       3.858189          0.000745
   359.500000                       3.777763          0.000729
   359.600000                       3.699856          0.000714
   359.700000                       3.624366          0.000699
   359.800000                       3.551192          0.000685
   359.900000                       3.480243          0.000672
   360.000000                       3.411428          0.000658
   360.100000                       3.344663          0.000645
   360.200000                       3.279868          0.000633
   360.300000                       3.216967          0.000621
   360.400000                       3.155886          0.000609
   360.500000                       3.096557          0.000598
   360.600000                       3.038913          0.000586
   360.700000                       2.982891          0.000576
   360.800000                       2.928431          0.000565
   360.900000                       2.875477          0.000555
   361.000000                       2.823972          0.000545
   361.100000                       2.773866          0.000535
   361.200000                       2.725107          0.000526
   361.300000                       2.677649          0.000517
   361.400000                       2.631446          0.000508
   361.500000                       2.586454          0.000499
   361.600000                       2.542632          0.000491
   361.700000                       2.499939          0.000482
   361.800000                       2.458338          0.000474
   361.900000                       2.417791          0.000467
   362.000000                       2.378264          0.000459
   362.100000                       2.339723          0.000452
   362.200000                       2.302135          0.000444
   362.300000                       2.265470          0.000437
   362.400000                       2.229698          0.000430
   362.500000                       2.194791          0.000424
   362.600000                       2.160720          0.000417
   362.700000                       2.127460          0.000411
   362.800000                       2.094986          0.000404
   362.900000                       2.063272          0.000398
   363.000000                       2.032296          0.000392
   363.100000                       2.002036          0.000386
   363.200000                       1.972469          0.000381
   363.300000                       1.943575          0.000375
   363.400000                       1.915334          0.000370
   363.500000                       1.887726          0.000364
   363.600000                       1.860734          0.000359
   363.700000                       1.834338          0.000354
   363.800000                       1.808522          0.000349
   363.900000                       1.783269          0.000344
   364.000000                       1.758563          0.000339
   364.100000                       1.734389          0.000335
   364.200000                       1.710731          0.000330
   364.300000                       1.687576          0.000326
   364.400000                       1.664909          0.000321
   364.500000                       1.642717          0.000317
   364.600000                       1.620987          0.000313
   364.700000                       1.599707          0.000309
   364.800000                       1.578864          0.000305
   364.900000                       1.558447          0.000301
   365.000000                       1.538444          0.000297
   365.100000                       1.518845          0.000293
   365.200000                       1.499638          0.000289
   365.300000                       1.480815          0.000286
   365.400000                       1.462364          0.000282
   365.500000                       1.444277          0.000279
   365.600000                       1.426543          0.000275
   365.700000                       1.409155          0.000272
   365.800000                       1.392103          0.000269
   365.900000                       1.375379          0.000265
   366.000000                       1.358975          0.000262
   366.100000                       1.342883          0.000259
   366.200000                       1.327095          0.000256
   366.300000                       1.311604          0.000253
   366.400000                       1.296403          0.000250
   366.500000                       1.281485          0.000247
   366.600000                       1.266842          0.000244
   366.700000                       1.252469          0.000242
   366.800000                       1.238360          0.000239
   366.900000                       1.224507          0.000236
   367.000000                       1.210905          0.000234
   367.100000                       1.197549          0.000231
   367.200000                       1.184432          0.000229
   367.300000                       1.171549          0.000226
   367.400000                       1.158895          0.000224
   367.500000                       1.146465          0.000221
   367.600000                       1.134253          0.000219
   367.700000                       1.122255          0.000217
   367.800000                       1.110466          0.000214
   367.900000                       1.098882          0.000212
   368.000000                       1.087497          0.000210
   368.100000                       1.076308          0.000208
   368.200000                       1.065311          0.000206
   368.300000                       1.054500          0.000204
   368.400000                       1.043873          0.000201
   368.500000                       1.033426          0.000199
   368.600000                       1.023153          0.000197
   368.700000                       1.013053          0.000196
   368.800000                       1.003122          0.000194
   368.900000                       0.993355          0.000192
   369.000000                       0.983749          0.000190
   369.100000                       0.974302          0.000188
   369.200000                       0.965010          0.000186
   369.300000                       0.955870          0.000184
   369.400000                       0.946878          0.000183
   369.500000                       0.938032          0.000181
   369.600000                       0.929329          0.000179
   369.700000                       0.920767          0.000178
   369.800000                       0.912341          0.000176
   369.900000                       0.904051          0.000174
   370.000000                       0.895892          0.000173
   370.100000                       0.887863          0.000171
   370.200000                       0.879962          0.000170
   370.300000                       0.872184          0.000168
   370.400000                       0.864530          0.000167
   370.500000                       0.856995          0.000165
   370.600000                       0.849578          0.000164
   370.700000                       0.842276          0.000163
   370.800000                       0.835088          0.000161
   370.900000                       0.828012          0.000160
   371.000000                       0.821045          0.000158
   371.100000                       0.814185          0.000157
   371.200000                       0.807431          0.000156
   371.300000                       0.800780          0.000155
   371.400000                       0.794232          0.000153
   371.500000                       0.787783          0.000152
   371.600000                       0.781432          0.000151
   371.700000                       0.775178          0.000150
   371.800000                       0.769019          0.000148
   371.900000                       0.762953          0.000147
   372.000000                       0.756979          0.000146
   372.100000                       0.751095          0.000145
   372.200000                       0.745299          0.000144
   372.300000                       0.739591          0.000143
   372.400000                       0.733968          0.000142
   372.500000                       0.728430          0.000141
   372.600000                       0.722974          0.000140
   372.700000                       0.717600          0.000138
   372.800000                       0.712307          0.000137
   372.900000                       0.707092          0.000136
   373.000000                       0.701955          0.000135
   373.100000                       0.696895          0.000134
   373.200000                       0.691909          0.000134
   373.300000                       0.686998          0.000133
   373.400000                       0.682161          0.000132
   373.500000                       0.677394          0.000131
   373.600000                       0.672699          0.000130
   373.700000                       0.668074          0.000129
   373.800000                       0.663517          0.000128
   373.900000                       0.659028          0.000127
   374.000000                       0.654606          0.000126
   374.100000                       0.650249          0.000125
   374.200000                       0.645957          0.000125
   374.300000                       0.641729          0.000124
   374.400000                       0.637564          0.000123
   374.500000                       0.633462          0.000122
   374.600000                       0.629420          0.000121
   374.700000                       0.625439          0.000121
   374.800000                       0.621517          0.000120
   374.900000                       0.617654          0.000119
   375.000000                       0.613850          0.000118
   375.100000                       0.610102          0.000118
   375.200000                       0.606411          0.000117
   375.300000                       0.602776          0.000116
   375.400000                       0.599196          0.000116
   375.500000                       0.595670          0.000115
   375.600000                       0.592198          0.000114
   375.700000                       0.588779          0.000114
   375.800000                       0.585412          0.000113
   375.900000                       0.582097          0.000112
   376.000000                       0.578833          0.000112
   376.100000                       0.575620          0.000111
   376.200000                       0.572457          0.000110
   376.300000                       0.569343          0.000110
   376.400000                       0.566277          0.000109
   376.500000                       0.563261          0.000109
   376.600000                       0.560292          0.000108
   376.700000                       0.557370          0.000108
   376.800000                       0.554495          0.000107
   376.900000                       0.551666          0.000106
   377.000000                       0.548883          0.000106
   377.100000                       0.546145          0.000105
   377.200000                       0.543452          0.000105
   377.300000                       0.540804          0.000104
   377.400000                       0.538199          0.000104
   377.500000                       0.535638          0.000103
   377.600000                       0.533121          0.000103
   377.700000                       0.530646          0.000102
   377.800000                       0.528214          0.000102
   377.900000                       0.525823          0.000101
   378.000000                       0.523475          0.000101
   378.100000                       0.521167          0.000101
   378.200000                       0.518901          0.000100
   378.300000                       0.516675          0.000100
   378.400000                       0.514490          0.000099
   378.500000                       0.512345          0.000099
   378.600000                       0.510240          0.000098
   378.700000                       0.508174          0.000098
   378.800000                       0.506147          0.000098
   378.900000                       0.504160          0.000097
   379.000000                       0.502211          0.000097
   379.100000                       0.500300          0.000097
   379.200000                       0.498428          0.000096
   379.300000                       0.496594          0.000096
   379.400000                       0.494798          0.000095
   379.500000                       0.493039          0.000095
   379.600000                       0.491318          0.000095
   379.700000                       0.489634          0.000094
   379.800000                       0.487987          0.000094
   379.900000                       0.486377          0.000094
   380.000000                       0.484804          0.000094
   380.100000                       0.483268          0.000093
   380.200000                       0.481768          0.000093
   380.300000                       0.480304          0.000093
   380.400000                       0.478876          0.000092
   380.500000                       0.477485          0.000092
   380.600000                       0.476130          0.000092
   380.700000                       0.474811          0.000092
   380.800000                       0.473527          0.000091
   380.900000                       0.472280          0.000091
   381.000000                       0.471068          0.000091
   381.100000                       0.469892          0.000091
   381.200000                       0.468752          0.000090
   381.300000                       0.467647          0.000090
   381.400000                       0.466579          0.000090
   381.500000                       0.465545          0.000090
   381.600000                       0.464548          0.000090
   381.700000                       0.463586          0.000089
   381.800000                       0.462659          0.000089
   381.900000                       0.461769          0.000089
   382.000000                       0.460914          0.000089
   382.100000                       0.460095          0.000089
   382.200000                       0.459312          0.000089
   382.300000                       0.458565          0.000088
   382.400000                       0.457854          0.000088
   382.500000                       0.457180          0.000088
   382.600000                       0.456541          0.000088
   382.700000                       0.455939          0.000088
   382.800000                       0.455374          0.000088
   382.900000                       0.454845          0.000088
   383.000000                       0.454353          0.000088
   383.100000                       0.453898          0.000088
   383.200000                       0.453480          0.000088
   383.300000                       0.453099          0.000087
   383.400000                       0.452757          0.000087
   383.500000                       0.452452          0.000087
   383.600000                       0.452185          0.000087
   383.700000                       0.451956          0.000087
   383.800000                       0.451766          0.000087
   383.900000                       0.451614          0.000087
   384.000000                       0.451502          0.000087
   384.100000                       0.451429          0.000087
   384.200000                       0.451396          0.000087
   384.300000                       0.451403          0.000087
   384.400000                       0.451451          0.000087
   384.500000                       0.451539          0.000087
   384.600000                       0.451668          0.000087
   384.700000                       0.451839          0.000087
   384.800000                       0.452052          0.000087
   384.900000                       0.452307          0.000087
   385.000000                       0.452606          0.000087
   385.100000                       0.452947          0.000087
   385.200000                       0.453332          0.000087
   385.300000                       0.453762          0.000088
   385.400000                       0.454236          0.000088
   385.500000                       0.454756          0.000088
   385.600000                       0.455322          0.000088
   385.700000                       0.455934          0.000088
   385.800000                       0.456594          0.000088
   385.900000                       0.457301          0.000088
   386.000000                       0.458057          0.000088
   386.100000                       0.458862          0.000089
   386.200000                       0.459716          0.000089
   386.300000                       0.460622          0.000089
   386.400000                       0.461578          0.000089
   386.500000                       0.462587          0.000089
   386.600000                       0.463649          0.000089
   386.700000                       0.464764          0.000090
   386.800000                       0.465934          0.000090
   386.900000                       0.467160          0.000090
   387.000000                       0.468442          0.000090
   387.100000                       0.469782          0.000091
   387.200000                       0.471180          0.000091
   387.300000                       0.472637          0.000091
   387.400000                       0.474155          0.000092
   387.500000                       0.475735          0.000092
   387.600000                       0.477378          0.000092
   387.700000                       0.479085          0.000092
   387.800000                       0.480857          0.000093
   387.900000                       0.482695          0.000093
   388.000000                       0.484602          0.000094
   388.100000                       0.486577          0.000094
   388.200000                       0.488624          0.000094
   388.300000                       0.490742          0.000095
   388.400000                       0.492934          0.000095
   388.500000                       0.495202          0.000096
   388.600000                       0.497546          0.000096
   388.700000                       0.499969          0.000096
   388.800000                       0.502472          0.000097
   388.900000                       0.505057          0.000097
   389.000000                       0.507726          0.000098
   389.100000                       0.510481          0.000099
   389.200000                       0.513324          0.000099
   389.300000                       0.516258          0.000100
   389.400000                       0.519283          0.000100
   389.500000                       0.522403          0.000101
   389.600000                       0.525619          0.000101
   389.700000                       0.528935          0.000102
   389.800000                       0.532352          0.000103
   389.900000                       0.535874          0.000103
   390.000000                       0.539502          0.000104
   390.100000                       0.543241          0.000105
   390.200000                       0.547092          0.000106
   390.300000                       0.551058          0.000106
   390.400000                       0.555144          0.000107
   390.500000                       0.559352          0.000108
   390.600000                       0.563684          0.000109
   390.700000                       0.568146          0.000110
   390.800000                       0.572741          0.000111
   390.900000                       0.577472          0.000111
   391.000000                       0.582343          0.000112
   391.100000                       0.587358          0.000113
   391.200000                       0.592522          0.000114
   391.300000                       0.597839          0.000115
   391.400000                       0.603314          0.000116
   391.500000                       0.608952          0.000118
   391.600000                       0.614756          0.000119
   391.700000                       0.620734          0.000120
   391.800000                       0.626890          0.000121
   391.900000                       0.633229          0.000122
   392.000000                       0.639758          0.000123
   392.100000                       0.646483          0.000125
   392.200000                       0.653410          0.000126
   392.300000                       0.660546          0.000127
   392.400000                       0.667899          0.000129
